cust_id,cust_name,cust_email,cust_phone,cust_addr,cust_city,cust_state,cust_country,cust_postal,cust_seg,acq_date,cust_status,ltv_calc,cust_rep,last_purch_dt
CUST00646,Delta Dynamics,dynamicsd@hotmail.com,+1-859-507-6326,9111 Elm Ave,Nashville,RI,USA,26675,IND,2022-06-04,Churned,49566.19,REP032,2023-12-28
CUST00647,Acme Ltd,altd@example.org,+1-943-275-8432,3465 Lake Dr,Washington,WV,USA,69328,SMB,2021-08-30,Inactive,27351.97,REP020,2023-11-01
CUST00648,Anthony Mitchell,,7091473718,633 Pine Dr,Seattle,OR,Brazil,F6G 4G3,SMB,2023-10-12,Active,12309.46,REP005,2024-10-18
CUST00649,Vertex Holdings,vholdings@outlook.com,932-667-5666,2757 Pine Rd,Fort Worth,HI,USA,80438,SMB,2022-12-06,Inactive,37356.39,REP035,2023-02-04
CUST00650,Joseph Davis,joseph_davis@outlook.com,3021778882,5162 Elm Dr,Philadelphia,CA,Australia,Y5U 2S4,IND,2021-09-16,Churned,49300.59,REP007,2023-03-21
CUST00651,Susan Sanchez,sanchezs@yahoo.com,(254) 783-9334,7449 Cedar St,New York,OR,USA,79867,GOV,2023-07-04,Inactive,6957.69,REP004,2023-09-19
CUST00652,Global Solutions,global.solutions@yahoo.com,343-782-1808,4375 Lake Blvd,Jacksonville,VT,USA,30096,ENT,2024-11-16,Active,11889.72,REP017,2025-01-13
CUST00653,Amanda Lee,amanda_lee@company.com,+1-313-340-3787,1660 Elm St,Philadelphia,MI,USA,47989,NPO,2024-12-05,Active,44182.68,REP022,2025-02-12
CUST00654,Daniel Mitchell,daniel_mitchell@hotmail.com,+1-507-593-3053,5099 Cedar Ln,Detroit,MS,USA,32121,RET,2023-12-16,Active,9259.99,REP023,2024-09-12
CUST00655,Global Solutions,global_solutions@yahoo.com,+1-971-273-3662,9434 Maple St,New York,RI,USA,32313,IND,2022-12-24,Suspended,,REP001,2025-01-08
CUST00656,Nexus Corporation,nexus.corporation@business.net,688-324-5024,2726 Pine Pl,Chicago,CO,UK,A1N 1Q3,IND,2023-01-10,Inactive,1959.87,REP026,2024-03-25
CUST00657,Global Solutions,solutionsg@yahoo.com,,3839 Lake Blvd,San Antonio,LA,USA,65785,MID,2023-05-07,Churned,33697.5,REP014,2023-07-02
CUST00658,Richard Clark,rclark@hotmail.com,+1-570-282-8600,7908 Washington St,Columbus,VT,USA,48314,MID,2021-08-23,Churned,2345.64,REP018,2021-09-17
CUST00659,Robert Walker,robert_walker@example.org,+1-142-272-5702,4468 Pine Ave,Portland,NY,USA,66151,EDU,2022-11-03,Active,25099.06,REP025,2025-03-30
CUST00660,Mark Torres,mark.torres@business.net,(681) 142-5601,298 Main Ln,San Diego,NC,France,I3C 7X5,STR,2021-01-23,Churned,29539.32,REP002,2021-12-27
CUST00661,John Nguyen,john_nguyen@example.org,(400) 327-8464,8983 Lake Ln,Columbus,KY,Japan,M4M 9Z2,EDU,2022-03-28,Pending,44125.18,REP006,2024-11-28
CUST00662,Kimberly Mitchell,kmitchell@hotmail.com,,5580 Main Pl,Boston,OK,USA,40957,EDU,2024-06-01,Active,44126.89,REP003,2025-03-20
CUST00663,John Anderson,john_anderson@gmail.com,122-937-7628,6991 Washington Pl,Denver,TN,USA,12116,RET,2024-12-16,Active,32387.43,REP028,2025-01-16
CUST00664,Steven Carter,steven_carter@company.com,+1-874-593-7550,458 Pine Blvd,Phoenix,DE,USA,94923,RET,2022-11-06,Pending,35037.92,REP005,2024-09-28
CUST00665,Betty Baker,betty_baker@gmail.com,585-296-3905,8136 Oak Blvd,Columbus,VT,USA,36748,STR,2025-01-21,Active,22931.3,REP001,2025-03-18
CUST00666,Nancy Flores,nancy.flores@business.net,8936797857,538 Washington Blvd,Chicago,SC,USA,34884,SMB,2022-06-22,Churned,49812.08,REP034,2022-12-14
CUST00667,Elite Services,eservices@gmail.com,(651) 214-7787,5731 Hill St,Houston,MO,USA,86142,MID,2023-11-16,Active,32737.04,REP006,2024-11-30
CUST00668,Richard Lewis,rlewis@yahoo.com,625-744-9837,8762 Maple Way,Seattle,ID,USA,49209,RET,2021-04-05,Churned,47331.67,REP043,2021-11-25
CUST00669,Ashley Martinez,ashley_martinez@business.net,(190) 177-7864,2909 Lake Way,Fort Worth,FL,USA,2712,STR,2023-11-24,Suspended,22868.84,REP041,2024-08-09
CUST00670,Susan Clark,susan.clark@hotmail.com,+1-111-853-5837,2759 Elm Rd,Columbus,RI,USA,30474,STR,2022-02-03,Churned,12507.34,REP012,2023-07-29
CUST00671,Karen Torres,karen.torres@example.org,+1-143-460-6814,8312 Oak Pl,Jacksonville,WY,USA,62442,GOV,2023-07-14,Suspended,44953.19,REP035,2024-08-31
CUST00672,Vertex Holdings,vertex.holdings@hotmail.com,490-512-8595,6208 Pine Pl,El Paso,ID,USA,43629,MID,2023-07-15,Active,19408.88,REP011,2024-12-06
CUST00673,Andrew Flores,andrew.flores@company.com,8696668822,9209 Hill Pl,Nashville,NY,USA,66862,SMB,2021-09-21,Churned,12428.25,REP034,2021-10-13
CUST00674,Catalyst Consulting,catalyst.consulting@example.org,+1-404-150-8641,3816 Main Dr,Detroit,OR,USA,12186,STR,2022-05-21,Churned,28788.1,REP021,2022-12-02
CUST00675,Precision Manufacturing,precision.manufacturing@business.net,403-111-6398,5618 Cedar St,Denver,NY,Australia,Z2T 5R7,MID,2021-03-09,Pending,28462.41,REP050,2024-07-02
CUST00676,John Adams,jadams@business.net,+1-591-256-5757,4161 Pine Pl,Dallas,DE,USA,19508,STR,2023-01-28,Inactive,30971.77,REP026,2024-03-14
CUST00677,XYZ Inc,xinc@outlook.com,7043039448,3268 Cedar Pl,Los Angeles,IL,USA,48525,GOV,2023-10-13,Suspended,22482.84,REP036,2024-05-01
CUST00678,Stephanie Moore,stephanie.moore@example.org,+1-896-875-2168,1571 Lake Rd,El Paso,HI,Brazil,I6M 4I1,WHS,2023-10-08,Active,27961.39,REP023,2024-12-22
CUST00679,Daniel Thompson,thompsond@hotmail.com,(734) 501-6992,4770 Main Rd,New York,VA,USA,25365,RET,2024-01-21,Active,1016.91,REP049,2025-02-03
CUST00680,Precision Manufacturing,pmanufacturing@hotmail.com,(480) 940-9912,2583 Washington Ln,Philadelphia,RI,USA,60087,GOV,2021-06-16,Active,35493.77,REP014,2024-06-25
CUST00681,George Thomas,thomasg@hotmail.com,(615) 619-1875,9874 Maple St,El Paso,VA,USA,22144,RET,2022-12-03,Active,41134.0,REP041,2024-12-10
CUST00682,Charles Anderson,canderson@example.org,(382) 666-6546,9832 Washington St,San Jose,NJ,USA,30831,MID,2021-06-11,Inactive,,REP031,2021-12-16
CUST00683,Donald Walker,donald.walker@gmail.com,868-165-5739,,Charlotte,MO,Mexico,F4K 7A6,STR,2022-07-13,Churned,6979.61,REP025,2023-07-20
CUST00684,Precision Manufacturing,precision_manufacturing@company.com,,949 Washington Rd,Los Angeles,MT,USA,11096,EDU,2021-09-23,Churned,ERROR,REP042,2023-10-28
CUST00685,Delta Dynamics,delta.dynamics@gmail.com,8855717078,9888 Elm Rd,Houston,OR,USA,61435,SMB,2024-07-01,Active,ERROR,REP028,2024-08-31
CUST00686,Spectrum Brands,brandss@yahoo.com,(670) 719-5612,,Boston,MN,USA,47092,EDU,2022-08-28,Active,20366.61,REP011,
CUST00687,Amanda White,amanda.white@hotmail.com,5581105855,2627 Washington Way,New York,FL,USA,18242,EDU,2021-11-02,Churned,1455.94,REP024,2022-07-12
CUST00688,Amanda Smith,asmith@gmail.com,550-685-2013,4118 Elm Dr,San Francisco,OR,USA,44631,EDU,2021-05-19,Inactive,,REP021,2023-11-08
CUST00689,Ashley Nguyen,ashley_nguyen@company.com,+1-438-497-3016,8208 Pine Pl,Fort Worth,OK,France,B3H 8P2,RET,2021-04-22,Churned,42791.38,REP042,2023-02-04
CUST00690,Summit Enterprises,summit_enterprises@business.net,+1-396-365-1654,4033 Maple Way,San Francisco,MO,USA,34488,GOV,2024-05-20,Active,23722.55,REP016,2024-11-20
CUST00691,Melissa Hernandez,mhernandez#yahoo.com,731-293-4734,3580 Pine Pl,El Paso,CA,USA,89705,SMB,2022-04-04,Inactive,24215.24,REP021,2024-02-25
CUST00692,Lisa Moore,lmoore@hotmail.com,103-833-7444,7186 Maple Blvd,Charlotte,NH,USA,19887,NPO,2024-11-14,Active,25360.98,REP003,2025-02-09
CUST00693,Betty Martin,betty.martin@company.com,(135) 443-6131,,Phoenix,NY,USA,66928,IND,2025-02-04,Active,18404.51,REP011,2025-03-06
CUST00694,Anthony Rodriguez,anthony.rodriguez@gmail.com,8461725632,4478 Elm Pl,Boston,PA,USA,38519,WHS,2023-01-31,Active,28579.57,REP032,2024-09-04
CUST00695,Paul Rivera,riverap@hotmail.com,+1-246-943-7831,3646 Maple Blvd,Detroit,IA,Germany,D3D 3W9,WHS,2022-07-23,Pending,44037.95,REP042,2024-12-01
CUST00696,Global Solutions,,+1-240-297-9700,2928 Maple Ln,Fort Worth,VA,USA,74447,ENT,2022-08-14,Churned,38740.13,REP034,2024-03-11
CUST00697,Tech Innovations,tinnovations@business.net,+1-689-757-7063,6512 Main Ln,Indianapolis,NV,USA,84366,NPO,2023-12-13,Pending,33945.71,REP016,2024-11-06
CUST00698,Michelle Lewis,michelle_lewis@yahoo.com,+1-464-426-8366,5515 Lake Way,Austin,MA,USA,74688,EDU,2021-11-12,Churned,48306.53,REP017,2022-12-29
CUST00699,Karen Smith,karen.smith@example.org,+1-361-432-2745,4360 Oak Pl,San Jose,AL,USA,36439,STR,2021-01-15,Churned,45616.25,REP028,2021-05-02
CUST00700,Horizon Group,grouph#yahoo.com,(374) 257-4476,8956 Hill Rd,New York,RI,USA,19065,STR,2021-03-27,Churned,28961.48,REP038,2021-08-04
CUST00701,Kenneth Jones,jonesk@hotmail.com,+1-498-724-5428,792 Lake Rd,Jacksonville,WI,USA,74506,GOV,2024-05-28,Pending,48686.77,REP001,2025-01-26
CUST00702,Dorothy Green,,146-243-8081,1574 Elm Blvd,Austin,ND,USA,12301,IND,2024-08-01,Pending,15677.73,REP003,2024-09-27
CUST00703,Strategic Partners,partnerss@outlook.com,,4479 Hill Blvd,San Antonio,AL,USA,26926,WHS,2024-09-23,Active,32105.25,REP026,2025-01-18
CUST00704,Karen Miller,millerk@gmail.com,6283142616,,Fort Worth,ID,UK,U2L 2Z9,ENT,2024-03-14,Active,25082.57,REP019,2024-10-15
CUST00705,Matthew White,matthew.white@gmail.com,769-585-2950,3835 Lake St,Los Angeles,VA,Australia,I9U 8B9,GOV,2022-11-28,Active,49223.09,REP038,2024-06-26
CUST00706,Thomas Jones,tjones@company.com,+1-697-166-6249,6155 Hill Way,Philadelphia,MT,UK,R9O 7G9,SMB,2024-07-08,Active,47978.29,REP044,2025-02-20
CUST00707,Jennifer Martinez,jmartinez@business.net,(441) 855-2445,8468 Maple St,Boston,NY,USA,88117,SMB,2022-05-03,Suspended,2449.06,REP038,2024-07-28
CUST00708,Fusion Technologies,fusion_technologies@business.net,4355719372,8596 Cedar Rd,Austin,MN,USA,7266,STR,2024-04-22,Active,38320.51,REP043,2025-01-31
CUST00709,Jessica Miller,jmiller@example.org,+1-628-380-5590,,Houston,CA,USA,73359,SMB,2022-10-24,Churned,35107.88,REP049,2023-09-26
CUST00710,Horizon Group,hgroup@outlook.com,999-993-8378,5057 Pine Ln,Columbus,NC,USA,72000,WHS,2021-04-11,Churned,1334.51,REP049,2022-05-22
CUST00711,Stephanie Ramirez,stephanie_ramirez@outlook.com,989-221-6817,7295 Cedar Ave,Indianapolis,MT,UK,E2K 9L5,MID,2025-01-26,Active,11415.76,REP012,2025-03-21
CUST00712,Matthew Mitchell,matthew_mitchell@example.org,+18263607369,9476 Elm Dr,Boston,CO,Japan,T2N 2O1,EDU,2023-02-03,Churned,,REP011,2023-04-14
CUST00713,Global Solutions,solutionsg@outlook.com,+1-936-675-4332,523 Maple Blvd,Seattle,MT,USA,41636,STR,2024-02-05,Churned,1530.72,REP010,2024-03-12
CUST00714,Kenneth Thompson,kenneth.thompson@yahoo.com,+1-525-523-8135,6557 Cedar Dr,Philadelphia,AZ,USA,26777,MID,2021-03-02,Suspended,48944.53,REP018,2024-05-22
CUST00715,Paul Williams,pwilliams@hotmail.com,(984) 563-2182,,Portland,MN,USA,61832,EDU,2021-05-29,Churned,15427.78,REP025,2022-07-30
CUST00716,Linda Scott,scottl@company.com,+1-754-287-8962,1618 Pine St,New York,IN,China,F6K 2X4,GOV,2023-02-25,Churned,46275.44,REP017,2023-11-04
CUST00717,Betty Walker,walkerb@yahoo.com,(382) 487-2371,4371 Lake Pl,Denver,MA,USA,11058,GOV,2021-10-16,Inactive,,REP016,2022-10-20
CUST00718,Carol Ramirez,cramirez@outlook.com,187-419-4377,7196 Lake Way,Philadelphia,SD,USA,73685,RET,2023-05-21,Inactive,,REP003,2023-08-26
CUST00719,Betty Green,bgreen@hotmail.com,(538) 941-4242,6723 Main St,Philadelphia,IL,USA,66588,EDU,2023-12-11,Active,34599.99,REP022,2024-05-22
CUST00720,Mary Baker,mbaker@gmail.com,1191977583,,Phoenix,FL,Germany,K4S,MID,2022-10-31,Active,8887.43,REP024,2025-02-27
CUST00721,Carol Johnson,carol.johnson@outlook.com,757-278-6957,4085 Pine Ln,Columbus,UT,USA,49882,MID,2021-07-15,Active,14990.21,REP020,2024-12-23
CUST00722,Sandra Smith,smiths@business.net,740-987-4973,5936 Washington Ave,Austin,VT,USA,62990,EDU,2021-12-21,Churned,28179.76,REP005,2023-06-14
CUST00723,Omega Ventures,ventureso@outlook.com,263-395-8234,5638 Cedar Way,Phoenix,WI,USA,82278,EDU,2022-05-20,Active,7789.39,REP013,2025-03-31
CUST00724,Melissa Carter,melissa_carter@business.net,3177755695,9087 Elm Way,San Diego,TX,USA,23273,NPO,2023-03-07,Pending,7441.04,REP037,2024-07-24
CUST00725,Kenneth Thomas,kthomas@example.org,6099254411,2243 Washington St,Charlotte,VT,USA,10533,ENT,2024-06-15,Suspended,30715.87,REP031,2025-03-21
CUST00726,Melissa Johnson,melissa_johnson@outlook.com,901-891-8242,6466 Pine Ln,Portland,MT,USA,88361,ENT,2024-02-13,Active,,REP038,2024-04-24
CUST00727,Donna Green,dgreen@company.com,5627881419,9122 Cedar Rd,Austin,IA,USA,5923,MID,2022-09-08,Inactive,38690.53,REP002,2022-09-19
CUST00728,Horizon Group,horizon.group#gmail.com,(378) 320-8802,4711 Main Dr,Chicago,WA,USA,66906,IND,2022-07-12,Pending,1981.09,REP017,2024-07-29
CUST00729,Jennifer Miller,jmiller@business.net,(265) 1393466,9966 Main Rd,San Jose,GA,USA,36289,GOV,2023-04-01,Churned,37161.63,REP022,2023-04-11
CUST00730,Thomas Martinez,tmartinez@business.net,2019752415,2000 Cedar Blvd,Nashville,CT,USA,12126,MID,2021-05-03,Churned,23250.13,REP001,2022-07-06
CUST00731,Catalyst Consulting,consultingc@business.net,+1-546-587-9357,7123 Cedar Ave,San Diego,OK,USA,93512,IND,2021-06-30,Inactive,48534.23,REP043,2023-02-12
CUST00732,Linda Torres,linda.torres@gmail.com,+1-777-289-7365,5742 Elm Blvd,Austin,ID,USA,50879,ENT,2022-08-10,Inactive,ERROR,REP019,2023-01-30
CUST00733,Robert Rivera,riverar@hotmail.com,5435626699,3511 Elm Ln,Portland,NC,USA,34147,IND,2023-08-14,Pending,4412.46,REP010,2025-02-19
CUST00734,William Carter,wcarter@example.org,213-958-4645,4370 Main Pl,Portland,CT,USA,63982,NPO,2024-08-31,Active,3043.82,REP018,2024-12-01
CUST00735,Timothy Miller,tmiller#hotmail.com,+1-665-251-3965,315 Hill Dr,Charlotte,MA,China,T5B 1I2,SMB,2023-09-23,Inactive,27756.81,REP029,2024-02-08
CUST00736,Linda Anderson,andersonl@example.org,(898) 553-3385,5988 Lake St,Washington,WI,USA,26728,RET,2023-02-03,Inactive,,REP020,2023-05-18
CUST00737,Prime Industries,pindustries@yahoo.com,(368) 394-8692,8454 Hill Rd,New York,MO,USA,83301,SMB,2022-05-12,Inactive,11444.49,REP036,2024-01-19
CUST00738,Linda Nelson,linda_nelson@yahoo.com,(114) 426-6438,9024 Pine Blvd,Denver,WV,USA,66351,WHS,2021-10-26,Inactive,34504.58,REP023,
CUST00739,Kimberly Hill,kimberly.hill@outlook.com,554-144-2359,6952 Hill Ave,San Jose,PA,USA,38829,SMB,2024-01-18,Active,9803.12,REP047,2024-08-24
CUST00740,Michelle Hernandez,michelle.hernandez@example.org,+1-346-861-3307,8493 Main St,Dallas,CO,USA,24497,EDU,2024-08-04,Active,47120.61,REP026,2025-01-07
CUST00741,Christopher Wright,christopher_wright@example.org,384-268-7044,5636 Pine Ln,Philadelphia,IA,France,Z3Q 7H1,GOV,2022-11-24,Churned,ERROR,REP039,2023-10-12
CUST00742,Susan Hall,susan.hall@company.com,4917184439,181 Washington Rd,Phoenix,MN,USA,25874,STR,2024-06-18,Active,25055.57,REP020,2024-08-03
CUST00743,Daniel Smith,daniel.smith@gmail.com,718-598-2388,9631 Elm Way,Houston,MO,USA,59358,GOV,2022-01-14,Inactive,3293.12,REP048,2022-11-19
CUST00744,Joshua Martin,martinj@gmail.com,+1-576-900-9756,6274 Pine Pl,Detroit,ME,Japan,X2T,GOV,2021-01-06,Active,17701.91,REP044,2025-02-03
CUST00745,Michael Garcia,michael.garcia@outlook.com,6671886261,9069 Main Way,El Paso,CA,USA,30431,MID,2024-10-04,Active,33791.1,REP026,2025-01-27
CUST00746,Emily Baker,emily.baker@yahoo.com,+1-173-989-3261,8498 Elm Way,San Diego,NY,USA,29952,WHS,2023-06-24,Churned,1176.52,REP002,2023-07-18
CUST00747,Sarah Robinson,srobinson@business.net,7273133077,8871 Pine Ave,Charlotte,TX,USA,75133,NPO,2022-11-21,Active,3671.76,REP022,2025-01-20
CUST00748,Kimberly Rodriguez,rodriguezk@hotmail.com,288-541-8292,8092 Maple Dr,Austin,MN,USA,42624,IND,2021-03-26,Inactive,18335.03,REP026,2021-10-05
CUST00749,Timothy Harris,timothy.harris@company.com,(921) 691-5718,6871 Maple Way,Austin,MO,USA,24399,MID,2024-06-10,Active,2806.41,REP027,2025-02-05
CUST00750,Timothy Lewis,timothy_lewis@company.com,(320) 363-5412,3148 Maple Rd,San Jose,NY,USA,97573,SMB,2023-05-06,Active,17309.96,REP032,2024-09-21
CUST00751,Ashley Rodriguez,ashley.rodriguez@yahoo.com,+1-555-760-3556,1149 Washington Pl,Fort Worth,WY,USA,3562,STR,2023-02-05,Churned,42450.25,REP034,2023-06-04
CUST00752,James Davis,davisj#business.net,5339698395,475 Hill Blvd,Nashville,OH,USA,93641,ENT,2021-05-18,Inactive,19121.41,REP022,2022-02-25
CUST00753,Thomas Hill,hillt@outlook.com,987-292-3385,6230 Main St,Chicago,CT,Germany,P6Z 9W1,RET,2022-08-09,Active,10915.18,REP034,2025-02-06
CUST00754,Andrew Green,andrew.green@outlook.com,3816274559,5183 Lake Ln,Jacksonville,NC,USA,9111,ENT,2025-01-31,Active,25864.35,REP021,2025-03-19
CUST00755,Mark Davis,mdavis@company.com,4746287377,8576 Washington Ave,Chicago,OR,USA,60512,IND,2023-09-25,Pending,36818.57,REP034,
CUST00756,Pinnacle Systems,pinnacle.systems@company.com,+1-435-550-3456,4022 Cedar Blvd,San Jose,HI,USA,22355,IND,2021-05-15,Inactive,35049.91,REP022,2024-01-15
CUST00757,Robert Baker,rbaker@hotmail.com,9455733928,6395 Washington Rd,Dallas,MA,USA,18025,MID,2022-11-08,Active,,REP024,2024-05-13
CUST00758,Sandra Miller,sandra.miller@company.com,5959128784,7569 Oak Ave,Portland,NC,USA,73010,RET,2022-05-04,Churned,10001.13,REP050,2022-05-13
CUST00759,James Lewis,james.lewis#business.net,9699418324,1639 Washington Ave,El Paso,PA,USA,59309,EDU,2021-06-19,Inactive,21781.67,REP050,2022-04-14
CUST00760,Stephanie Robinson,stephanie.robinson@company.com,+1-255-265-5612,3315 Lake Rd,Nashville,ID,USA,19953,GOV,2023-04-13,Inactive,31225.97,REP001,2024-02-10
CUST00761,Margaret Hall,mhall@outlook.com,(436) 138-2575,2304 Washington Ln,Seattle,OR,USA,71436,EDU,2022-08-06,Inactive,43189.5,REP014,2023-12-08
CUST00762,Prime Industries,prime_industries@company.com,493-348-9279,,Charlotte,VT,USA,65480,EDU,2025-01-01,Active,25970.54,REP020,2025-01-27
CUST00763,Lisa Taylor,lisa.taylor@gmail.com,+19081176236,4684 Cedar Blvd,Charlotte,DE,USA,17473,STR,2024-04-27,Suspended,16081.39,REP027,2024-07-21
CUST00764,Jessica Harris,jessica.harris@gmail.com,+11452779629,1156 Elm Blvd,Washington,UT,USA,16470,GOV,2024-05-10,Active,31704.53,REP027,2024-08-20
CUST00765,Sarah Roberts,sarah.roberts@example.org,8985695201,161 Elm Rd,Chicago,CO,USA,81890,STR,2023-05-06,Active,37109.92,REP001,2024-06-12
CUST00766,Sandra Young,youngs@company.com,5159318959,7946 Oak Pl,Charlotte,MT,Mexico,R4N 4N9,RET,2022-02-20,Pending,33371.73,REP002,2024-08-25
CUST00767,Omega Ventures,oventures@hotmail.com,(804) 299-8332,7698 Pine Rd,Austin,OR,USA,54747,WHS,2021-11-27,Active,23296.17,REP028,2024-06-25
CUST00768,Joshua Young,jyoung@company.com,(174) 827-5766,2378 Elm Way,Jacksonville,CO,USA,94972,ENT,2023-02-18,Inactive,15487.66,REP028,2023-12-18
CUST00769,Vertex Holdings,vertex_holdings@company.com,(603) 457-8586,1765 Maple Ln,Boston,AL,USA,91993,SMB,2021-01-09,Pending,8628.68,REP049,2025-01-19
CUST00770,Betty Nelson,betty.nelson@example.org,493-272-1685,4387 Maple Way,Boston,VA,USA,85263,IND,2024-08-10,Active,23531.72,REP048,2025-01-10
CUST00771,Mary Hall,hallm@business.net,+1-655-604-4412,6205 Cedar Dr,Austin,WA,USA,66247,RET,2022-10-31,Inactive,,REP027,2024-03-20
CUST00772,Steven Gonzalez,gonzalezs@yahoo.com,+1-321-544-7416,4037 Maple St,El Paso,NJ,USA,10599,RET,2024-09-26,Pending,14607.31,REP011,2024-12-03
CUST00773,Carol Clark,carol_clark@business.net,+1-881-841-6006,622 Maple Dr,Fort Worth,NJ,USA,16702,IND,2024-06-03,Active,8693.55,REP049,2025-03-17
CUST00774,Richard Torres,torresr@example.org,(907) 453-1078,5905 Main Blvd,Nashville,VT,USA,55022,SMB,2021-04-04,Active,47975.13,REP007,2025-03-01
CUST00775,Lisa Anderson,lisa.anderson@business.net,+1-214-245-4915,2833 Washington Ln,Philadelphia,NJ,Mexico,V7F 6D1,RET,2021-05-13,Churned,11249.88,REP013,2022-02-22
CUST00776,Amanda Thompson,athompson@example.org,4208734603,612 Washington Blvd,Charlotte,ID,USA,69720,STR,2022-12-15,Churned,12583.97,REP007,2023-10-10
CUST00777,William Garcia,william.garcia@example.org,2216238242,2717 Main St,Columbus,OR,USA,66555,STR,2024-09-29,Active,,REP040,2024-12-19
CUST00778,Robert Ramirez,robert.ramirez@company.com,(228) 793-7861,5155 Hill Ln,Chicago,TX,USA,29038,EDU,2023-10-09,Churned,12190.35,REP020,2023-12-08
CUST00779,Amanda Martinez,martineza@outlook.com,212-835-6426,1493 Hill Rd,Boston,MD,USA,58825,STR,2024-02-07,Suspended,4319.37,REP003,2024-05-06
CUST00780,David Nelson,dnelson@outlook.com,(578) 719-3072,7101 Maple Ave,Detroit,AR,USA,91074,MID,2024-04-13,Active,29725.83,REP016,2024-12-16
CUST00781,Robert Lee,robert_lee@yahoo.com,+1-482-984-4219,937 Main Blvd,New York,FL,USA,78254,STR,2023-06-26,Churned,27792.08,REP003,2024-02-04
CUST00782,Deborah Martin,dmartin@hotmail.com,(897) 148-5459,8889 Maple Rd,Columbus,OH,USA,4180,MID,2024-07-30,Active,3676.38,REP049,2024-10-26
CUST00783,Sarah Thomas,sarah.thomas@gmail.com,(341) 277-1516,6835 Cedar Way,New York,KS,USA,99157,ENT,2022-07-30,Inactive,35100.55,REP016,2023-08-18
CUST00784,Joshua Smith,jsmith@hotmail.com,+11095672870,551 Hill Ln,Houston,ID,USA,5720,ENT,2023-08-13,Pending,29248.63,REP006,2025-01-16
CUST00785,Carol Martin,carol_martin@outlook.com,8518002905,2416 Washington Rd,Denver,MN,USA,62654,NPO,2023-01-11,Churned,22086.9,REP015,2023-10-03
CUST00786,Margaret White,whitem@hotmail.com,4094047405,2982 Lake Way,San Antonio,WA,USA,99125,ENT,2023-10-10,Active,,REP050,2024-05-09
CUST00787,Prime Industries,prime_industries@company.com,6516787348,457 Cedar Way,Seattle,OK,USA,13710,GOV,2024-10-06,Active,24372.43,REP039,2024-11-01
CUST00788,Joseph Sanchez,jsanchez@company.com,492-437-4654,9586 Oak Ave,Seattle,NH,USA,46800,IND,2025-02-01,Suspended,9709.72,REP006,2025-02-15
CUST00789,Mark Hall,hallm@hotmail.com,(588) 391-8353,4673 Hill Way,Austin,NE,USA,82468,WHS,2024-04-09,Suspended,5190.07,REP001,2024-10-31
CUST00790,Dorothy Wilson,dorothy.wilson@yahoo.com,2055285998,3670 Lake Ave,Chicago,OR,UK,W1M 9F1,ENT,2024-07-18,Active,32185.8,REP001,2024-12-25
CUST00791,Sandra Young,sandra.young@yahoo.com,437-374-1600,7902 Maple Ln,Detroit,ME,USA,75997,STR,2022-12-14,Inactive,21112.79,REP016,2023-06-25
CUST00792,Donna Scott,donna.scott@company.com,+1-171-953-4018,8186 Washington Blvd,Houston,VA,UK,B2W 9M4,WHS,2021-09-11,Churned,17964.57,REP007,2022-07-21
CUST00793,George Roberts,george.roberts@example.org,,7805 Washington Ln,Portland,SC,USA,96717,GOV,2024-02-11,Active,39434.17,REP035,2024-06-18
CUST00794,Kenneth Moore,kenneth_moore@gmail.com,766-878-2522,7808 Cedar Way,San Francisco,AK,USA,72760,STR,2025-02-02,Pending,48733.59,REP046,2025-02-04
